OG_name,OG size (number of genomes),OG size (total number of genes),CAI_mean,knum,knum_description,Ecoli_APEC_O1,Ecoli_JJ1886,Ecoli_UMN026,Sboydii_Sb227,Sflexneri_5_8401
OG_603,5,5,0.427,K01809,"K01809 (mannose-6-phosphate isomerase [EC:5.3.1.8], https://www.genome.jp/entry/K01809)",Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_1622,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_1676,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1838,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_1610,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_1763
OG_604,5,5,0.419,,,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_1623,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_1677,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1839,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_1609,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_1764
OG_605,5,5,0.261,K16140,"K16140 (putative glucuronide porin, https://www.genome.jp/entry/K16140)",Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_1624,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_1678,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1840,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_1607,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_1766
OG_606,4,4,0.342,K03292;K16139,"K03292 (glycoside/pentoside/hexuronide:cation symporter, GPH family, https://www.genome.jp/entry/K03292);K16139 (glucuronide carrier protein, https://www.genome.jp/entry/K16139)",Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_1625,,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1841,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_1606,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_1768
OG_607,4,4,0.45,K01195,"K01195 (beta-glucuronidase [EC:3.2.1.31], https://www.genome.jp/entry/K01195)",Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_1626,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_1682,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1842,,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_1769
OG_608,5,5,0.305,K16138,"K16138 (TetR/AcrR family transcriptional regulator, repressor for uid operon, https://www.genome.jp/entry/K16138)",Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_1627,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_1683,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1843,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_1603,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_1770
OG_609,5,5,0.396,K00059;K00076,"K00059 (3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100], https://www.genome.jp/entry/K00059);K00076 (7-alpha-hydroxysteroid dehydrogenase [EC:1.1.1.159], https://www.genome.jp/entry/K00076)",Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_1628,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_1684,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1844,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_1602,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_1772
OG_610,5,5,0.285,K16136,"K16136 (LacI family transcriptional regulator, maltose regulon regulatory protein, https://www.genome.jp/entry/K16136)",Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_1629,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_1685,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1845,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_1599,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_1773
OG_611,5,5,0.566,K04771;K04772,"K04771 (serine protease Do [EC:3.4.21.107], https://www.genome.jp/entry/K04771);K04772 (serine protease DegQ [EC:3.4.21.-], https://www.genome.jp/entry/K04772)",Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_163,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_173,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_156,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_149,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_150
OG_612,5,5,0.425,K02791,"K02791 (maltose/glucose PTS system EIICB component [EC:2.7.1.199 2.7.1.208], https://www.genome.jp/entry/K02791)",Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_1630,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_1686,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1846,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_1598,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_1774
OG_613,5,5,0.366,K14155,"K14155 (cysteine-S-conjugate beta-lyase [EC:4.4.1.13], https://www.genome.jp/entry/K14155)",Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_1631,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_1687,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1847,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_1597,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_1775
OG_614,5,5,0.41,K01488,"K01488 (adenosine deaminase [EC:3.5.4.4], https://www.genome.jp/entry/K01488)",Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_1632,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_1688,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1848,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_1596,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_1776
OG_615,5,5,0.357,,,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_1633,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_1689,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1849,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_1595,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_1777
OG_616,5,5,0.423,K05839,"K05839 (haemolysin expression modulating protein, https://www.genome.jp/entry/K05839)",Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_1634,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_1690,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1850,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_1594,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_1778
OG_617,5,5,0.282,,,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_1635,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_1691,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1851,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_1593,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_1779
OG_618,5,5,0.345,K03617,"K03617 (H+/Na+-translocating ferredoxin:NAD+ oxidoreductase subunit A, https://www.genome.jp/entry/K03617)",Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_1636,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_1692,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1852,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_1592,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_1780
OG_619,5,5,0.415,K03616,"K03616 (H+/Na+-translocating ferredoxin:NAD+ oxidoreductase subunit B [EC:7.1.1.11 7.2.1.2], https://www.genome.jp/entry/K03616)",Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_1637,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_1693,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1853,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_1591,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_1781
OG_620,5,5,0.44,K03615,"K03615 (H+/Na+-translocating ferredoxin:NAD+ oxidoreductase subunit C [EC:7.1.1.11 7.2.1.2], https://www.genome.jp/entry/K03615)",Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_1638,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_1694,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1854,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_1590,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_1782
OG_621,5,5,0.338,K03614,"K03614 (H+/Na+-translocating ferredoxin:NAD+ oxidoreductase subunit D [EC:7.1.1.11 7.2.1.2], https://www.genome.jp/entry/K03614)",Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_1639,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_1695,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1855,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_1589,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_1783
OG_622,4,4,0.303,K02647,"K02647 (carbohydrate diacid regulator, https://www.genome.jp/entry/K02647)",Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_164,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_174,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_157,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_150,
OG_623,5,5,0.378,K03612,"K03612 (H+/Na+-translocating ferredoxin:NAD+ oxidoreductase subunit G, https://www.genome.jp/entry/K03612)",Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_1640,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_1696,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1856,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_1588,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_1784
OG_624,5,5,0.37,K03613,"K03613 (H+/Na+-translocating ferredoxin:NAD+ oxidoreductase subunit E, https://www.genome.jp/entry/K03613)",Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_1641,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_1697,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1857,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_1587,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_1785
OG_625,5,5,0.416,K10773,"K10773 (endonuclease III [EC:3.2.2.- 4.2.99.18], https://www.genome.jp/entry/K10773)",Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_1642,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_1698,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1858,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_1586,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_1786
OG_626,5,5,0.577,K03305,"K03305 (proton-dependent oligopeptide transporter, POT family, https://www.genome.jp/entry/K03305)",Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_1643,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_1699,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1860,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_1584,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_1787
OG_627,5,5,0.41,K00799,"K00799 (glutathione S-transferase [EC:2.5.1.18], https://www.genome.jp/entry/K00799)",Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_1644,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_1700,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1861,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_1583,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_1788
OG_628,5,5,0.433,K00868,"K00868 (pyridoxine kinase [EC:2.7.1.35], https://www.genome.jp/entry/K00868)",Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_1645,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_1701,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1862,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_1582,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_1789
OG_629,5,5,0.542,K01866,"K01866 (tyrosyl-tRNA synthetase [EC:6.1.1.1], https://www.genome.jp/entry/K01866)",Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_1646,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_1702,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1863,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_1581,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_1790
OG_630,5,5,0.409,K00275,"K00275 (pyridoxamine 5'-phosphate oxidase [EC:1.4.3.5], https://www.genome.jp/entry/K00275)",Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_1647,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_1703,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1864,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_1580,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_1791
OG_631,5,5,0.38,,,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_1648,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_1704,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1865,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_1579,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_1792
OG_632,5,5,0.321,K09001,"K09001 (anhydro-N-acetylmuramic acid kinase [EC:2.7.1.170], https://www.genome.jp/entry/K09001)",Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_1649,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_1705,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1866,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_1578,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_1796
OG_633,5,5,0.458,,,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_165,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_175,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_158,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_151,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_153
OG_634,5,5,0.519,K06077,"K06077 (outer membrane lipoprotein SlyB, https://www.genome.jp/entry/K06077)",Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_1650,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_1706,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1867,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_1577,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_1797
OG_635,5,5,0.336,K06075,"K06075 (MarR family transcriptional regulator, transcriptional regulator for hemolysin, https://www.genome.jp/entry/K06075)",Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_1651,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_1707,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1868,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_1576,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_1798
OG_636,5,5,0.267,,,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_1652,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_1708,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1869,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_1575,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_1799
OG_637,5,5,0.284,,,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_1654,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_1710,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1871,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_1572,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_1802
OG_638,5,5,0.383,K04565,"K04565 (superoxide dismutase, Cu-Zn family [EC:1.15.1.1], https://www.genome.jp/entry/K04565)",Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_1655,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_1711,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1872,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_1571,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_1803
OG_639,5,5,0.412,K26057,"K26057 (6-dehydroglucose reductase [EC:1.1.1.432], https://www.genome.jp/entry/K26057)",Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_1656,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_1712,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1873,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_1570,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_1804
OG_640,5,5,0.248,K06938,"K06938 (uncharacterized protein, https://www.genome.jp/entry/K06938)",Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_1657,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_1713,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1874,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_1569,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_1805
OG_641,5,5,0.39,K16137,"K16137 (TetR/AcrR family transcriptional regulator, transcriptional repressor for nem operon, https://www.genome.jp/entry/K16137)",Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_1658,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_1714,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1875,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_1568,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_1806
OG_642,4,4,0.468,K10680,"K10680 (N-ethylmaleimide reductase [EC:1.-.-.-], https://www.genome.jp/entry/K10680)",Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_1659,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_1715,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1876,,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_1807
OG_643,5,5,0.575,K00674,"K00674 (2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase [EC:2.3.1.117], https://www.genome.jp/entry/K00674)",Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_166,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_176,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_159,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_153,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_154
OG_644,5,5,0.603,K01759,"K01759 (lactoylglutathione lyase [EC:4.4.1.5], https://www.genome.jp/entry/K01759)",Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_1660,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_1716,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1877,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_1565,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_1808
OG_645,5,5,0.447,K03683,"K03683 (ribonuclease T [EC:3.1.13.-], https://www.genome.jp/entry/K03683)",Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_1661,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_1717,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1878,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_1564,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_1809
OG_646,5,5,0.675,K07390,"K07390 (monothiol glutaredoxin, https://www.genome.jp/entry/K07390)",Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_1662,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_1718,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1880,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_1559,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_1813
OG_647,5,5,0.414,K19303;K21471,"K19303 (murein DD-endopeptidase [EC:3.4.-.-], https://www.genome.jp/entry/K19303);K21471 (peptidoglycan DL-endopeptidase CwlO [EC:3.4.-.-], https://www.genome.jp/entry/K21471)",Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_1663,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_1719,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1881,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_1557,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_1814
OG_648,5,5,0.599,K04564,"K04564 (superoxide dismutase, Fe-Mn family [EC:1.15.1.1], https://www.genome.jp/entry/K04564)",Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_1664,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_1720,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1882,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_1556,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_1815
OG_649,5,5,0.32,K19577,"K19577 (MFS transporter, DHA1 family, inner membrane transport protein, https://www.genome.jp/entry/K19577)",Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_1665,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_1721,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1883,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_1555,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_1816
OG_650,5,5,0.302,,,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_1666,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_1722,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1884,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_1554,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_1817
OG_651,5,5,0.484,K02529;K03604,"K02529 (LacI family transcriptional regulator, galactose operon repressor, https://www.genome.jp/entry/K02529);K03604 (LacI family transcriptional regulator, purine nucleotide synthesis repressor, https://www.genome.jp/entry/K03604)",Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_1667,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_1723,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1885,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_1553,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_1818
OG_652,5,5,0.308,,,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_1668,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_1724,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1886,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_1552,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_1819
OG_653,5,5,0.365,K07552,"K07552 (MFS transporter, DHA1 family, multidrug resistance protein, https://www.genome.jp/entry/K07552)",Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_1669,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_1725,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1887,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_1551,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_1820
OG_654,5,5,0.337,K00990,"K00990 ([protein-PII] uridylyltransferase [EC:2.7.7.59], https://www.genome.jp/entry/K00990)",Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_167,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_177,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_160,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_154,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_155
OG_655,5,5,0.373,K00574,"K00574 (cyclopropane-fatty-acyl-phospholipid synthase [EC:2.1.1.79], https://www.genome.jp/entry/K00574)",Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_1670,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_1726,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1888,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_1550,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_1821
OG_656,5,5,0.352,K00793,"K00793 (riboflavin synthase [EC:2.5.1.9], https://www.genome.jp/entry/K00793)",Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_1671,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_1727,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1889,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_1549,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_1822
OG_657,5,5,0.385,K26939,"K26939 (MATE family, multidrug efflux pump, https://www.genome.jp/entry/K26939)",Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_1672,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_1728,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1890,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_1548,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_1823
OG_658,5,5,0.325,,,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_1673,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_1729,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1891,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_1547,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_1824
OG_659,5,5,0.332,,,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_1674,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_1730,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1892,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_1546,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_1825
OG_660,5,5,0.29,,,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_1678,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_1732,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1894,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_1544,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_1827
OG_661,5,5,0.267,K08354,"K08354 (thiosulfate reductase cytochrome b subunit, https://www.genome.jp/entry/K08354)",Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_1679,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_1733,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1895,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_1543,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_1828
OG_662,5,5,0.521,K01265,"K01265 (methionyl aminopeptidase [EC:3.4.11.18], https://www.genome.jp/entry/K01265)",Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_168,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_178,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_161,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_155,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_156
OG_663,5,5,0.357,K04014,"K04014 (protein NrfC, https://www.genome.jp/entry/K04014)",Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_1680,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_1734,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1896,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_1542,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_1829
